item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
6,English,B2,functional,def,0.28,ambi,pl,0,0,the advisors,of the assistant district attorneys,advisors,attorneys,Tomorrow I have a date with the advisors of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of the assistant district attorneys that,$PL
6,English,B2,functional,def,0.28,low,pl,0,0,the advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of the assistant district attorneys that,$PL
6,English,B2,functional,def,0.28,high,pl,0,0,the advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of the assistant district attorney that,$PL
6,English,B2,functional,NP1indef,0.28,ambi,sg,0,0,an advisor,of the assistant district attorney,advisor,attorney,Tomorrow I have a date with an advisor of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with an advisor of the assistant district attorney that,$SG
6,English,B2,functional,NP1indef,0.28,low,sg,0,0,some advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with some advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with some advisors of the assistant district attorney that,$SG
6,English,B2,functional,NP1indef,0.28,high,sg,0,0,an advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with an advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with an advisor of the assistant district attorneys that,$SG
6,English,B2,functional,NP1indef,0.28,ambi,pl,0,0,some advisors,of the assistant district attorneys,advisors,attorneys,Tomorrow I have a date with some advisors of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with some advisors of the assistant district attorneys that,$PL
6,English,B2,functional,NP1indef,0.28,low,pl,0,0,an advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with an advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with an advisor of the assistant district attorneys that,$PL
6,English,B2,functional,NP1indef,0.28,high,pl,0,0,some advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with some advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with some advisors of the assistant district attorney that,$PL
6,English,B2,functional,NP2indef,0.28,ambi,sg,0,0,the advisor,of an assistant district attorney,advisor,attorney,Tomorrow I have a date with the advisor of an assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of an assistant district attorney that,$SG
6,English,B2,functional,NP2indef,0.28,low,sg,0,0,the advisors,of an assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of an assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of an assistant district attorney that,$SG
6,English,B2,functional,NP2indef,0.28,high,sg,0,0,the advisor,of some assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of some assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of some assistant district attorneys that,$SG
6,English,B2,functional,NP2indef,0.28,ambi,pl,0,0,the advisors,of some assistant district attorneys,advisors,attorneys,Tomorrow I have a date with the advisors of some assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of some assistant district attorneys that,$PL
6,English,B2,functional,NP2indef,0.28,low,pl,0,0,the advisor,of some assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of some assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of some assistant district attorneys that,$PL
6,English,B2,functional,NP2indef,0.28,high,pl,0,0,the advisors,of an assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of an assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of an assistant district attorney that,$PL
7,English,B2,functional,def,0.4,ambi,sg,1,1,the doctor,of the performer,doctor,performer,I was told that the doctor of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of the performer who,$SG
7,English,B2,functional,def,0.4,low,sg,1,1,the doctors,of the performer,doctors,performer,I was told that the doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of the performer who,$SG
7,English,B2,functional,def,0.4,high,sg,1,1,the doctor,of the performers,doctor,performers,I was told that the doctor of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of the performers who,$SG
7,English,B2,functional,def,0.4,ambi,pl,1,1,the doctors,of the performers,doctors,performers,I was told that the doctors of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of the performers who,$PL
7,English,B2,functional,def,0.4,low,pl,1,1,the doctor,of the performers,doctor,performers,I was told that the doctor of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of the performers who,$PL
7,English,B2,functional,def,0.4,high,pl,1,1,the doctors,of the performer,doctors,performer,I was told that the doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of the performer who,$PL
7,English,B2,functional,NP1indef,0.4,ambi,sg,1,1,a doctor,of the performer,doctor,performer,I was told that a doctor of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that a doctor of the performer who,$SG
7,English,B2,functional,NP1indef,0.4,low,sg,1,1,some doctors,of the performer,doctors,performer,I was told that some doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that some doctors of the performer who,$SG
7,English,B2,functional,NP1indef,0.4,high,sg,1,1,a doctor,of the performers,doctor,performers,I was told that a doctor of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that a doctor of the performers who,$SG
7,English,B2,functional,NP1indef,0.4,ambi,pl,1,1,some doctors,of the performers,doctors,performers,I was told that some doctors of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that some doctors of the performers who,$PL
7,English,B2,functional,NP1indef,0.4,low,pl,1,1,a doctor,of the performers,doctor,performers,I was told that a doctor of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that a doctor of the performers who,$PL
7,English,B2,functional,NP1indef,0.4,high,pl,1,1,some doctors,of the performer,doctors,performer,I was told that some doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that some doctors of the performer who,$PL
7,English,B2,functional,NP2indef,0.4,ambi,sg,1,1,the doctor,of a performer,doctor,performer,I was told that the doctor of a performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of a performer who,$SG
7,English,B2,functional,NP2indef,0.4,low,sg,1,1,the doctors,of a performer,doctors,performer,I was told that the doctors of a performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of a performer who,$SG
7,English,B2,functional,NP2indef,0.4,high,sg,1,1,the doctor,of some performers,doctor,performers,I was told that the doctor of some performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of some performers who,$SG
7,English,B2,functional,NP2indef,0.4,ambi,pl,1,1,the doctors,of some performers,doctors,performers,I was told that the doctors of some performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of some performers who,$PL
7,English,B2,functional,NP2indef,0.4,low,pl,1,1,the doctor,of some performers,doctor,performers,I was told that the doctor of some performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of some performers who,$PL
7,English,B2,functional,NP2indef,0.4,high,pl,1,1,the doctors,of a performer,doctors,performer,I was told that the doctors of a performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of a performer who,$PL
8,English,B2,functional,def,0.39,ambi,sg,0,0,the consultant,of the director,consultant,director,Yesterday I saw the consultant of the director who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw the consultant of the director who,$SG
8,English,B2,functional,def,0.39,low,sg,0,0,the consultants,of the director,consultants,director,Yesterday I saw the consultants of the director who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw the consultants of the director who,$SG
8,English,B2,functional,def,0.39,high,sg,0,0,the consultant,of the directors,consultant,directors,Yesterday I saw the consultant of the directors who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw the consultant of the directors who,$SG
8,English,B2,functional,def,0.39,ambi,pl,0,0,the consultants,of the directors,consultants,directors,Yesterday I saw the consultants of the directors who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw the consultants of the directors who,$PL
8,English,B2,functional,def,0.39,low,pl,0,0,the consultant,of the directors,consultant,directors,Yesterday I saw the consultant of the directors who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw the consultant of the directors who,$PL
8,English,B2,functional,def,0.39,high,pl,0,0,the consultants,of the director,consultants,director,Yesterday I saw the consultants of the director who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw the consultants of the director who,$PL
8,English,B2,functional,NP1indef,0.39,ambi,sg,0,0,a consultant,of the director,consultant,director,Yesterday I saw a consultant of the director who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw a consultant of the director who,$SG
8,English,B2,functional,NP1indef,0.39,low,sg,0,0,some consultants,of the director,consultants,director,Yesterday I saw some consultants of the director who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw some consultants of the director who,$SG
8,English,B2,functional,NP1indef,0.39,high,sg,0,0,a consultant,of the directors,consultant,directors,Yesterday I saw a consultant of the directors who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw a consultant of the directors who,$SG
8,English,B2,functional,NP1indef,0.39,ambi,pl,0,0,some consultants,of the directors,consultants,directors,Yesterday I saw some consultants of the directors who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw some consultants of the directors who,$PL
8,English,B2,functional,NP1indef,0.39,low,pl,0,0,a consultant,of the directors,consultant,directors,Yesterday I saw a consultant of the directors who MASKTOKEN upset because of the pitiful response to the latest sales promotion.,Yesterday I saw a consultant of the directors who,$PL
