item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_0.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_1.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_3.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt_prob
5,Spanish,B1,kinship,NP2indef,0.35,low,pl,0,0,la prima,de unos pintores,prima,pintores,La policía detuvo a la prima de unos pintores que MASKTOKEN en Marbella.,La policía detuvo a la prima de unos pintores que,$ES_PL,La policía detuvo a la prima de unos pintores que,0.18883566405980723,0.01102066086743092,0.014670487169127527,0.18960908233268015,0.2577750573212825
5,Spanish,B1,kinship,NP2indef,0.35,high,pl,0,0,las primas,de un pintor,primas,pintor,La policía detuvo a las primas de un pintor que MASKTOKEN en Marbella.,La policía detuvo a las primas de un pintor que,$ES_PL,La policía detuvo a las primas de un pintor que,0.02335351006460229,0.04526730892098163,0.037712879548530864,0.034884152857856066,0.09444485399086489
6,Spanish,B1,kinship,def,0.63,ambi,sg,0,0,la hermana,de la enfermera,hermana,enfermera,El portero conversaba con la hermana de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de la enfermera que,$ES_SG,El portero conversaba con la hermana de la enfermera que,0.31023929904134206,0.0455197873261628,0.03627783789001604,0.27754347043511984,0.29050084313178814
6,Spanish,B1,kinship,def,0.63,low,sg,0,0,las hermanas,de la enfermera,hermanas,enfermera,El portero conversaba con las hermanas de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de la enfermera que,$ES_SG,El portero conversaba con las hermanas de la enfermera que,0.13421165541153535,0.06613961592847267,0.06459112841849568,0.08025308070571668,0.14304027184146406
6,Spanish,B1,kinship,def,0.63,high,sg,0,0,la hermana,de las enfermeras,hermana,enfermeras,El portero conversaba con la hermana de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de las enfermeras que,$ES_SG,El portero conversaba con la hermana de las enfermeras que,0.1402289717012879,0.1468022044492665,0.09056723501525665,0.1111796885187033,0.14070665109532854
6,Spanish,B1,kinship,def,0.63,ambi,pl,0,0,las hermanas,de las enfermeras,hermanas,enfermeras,El portero conversaba con las hermanas de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de las enfermeras que,$ES_PL,El portero conversaba con las hermanas de las enfermeras que,0.29489630078335693,0.01356046690900442,0.020273096866686657,0.2741517349282958,0.21848922901398282
6,Spanish,B1,kinship,def,0.63,low,pl,0,0,la hermana,de las enfermeras,hermana,enfermeras,El portero conversaba con la hermana de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de las enfermeras que,$ES_PL,El portero conversaba con la hermana de las enfermeras que,0.10237555409169374,0.010887403792438244,0.01927065316386045,0.20212985877033418,0.13096406239521485
6,Spanish,B1,kinship,def,0.63,high,pl,0,0,las hermanas,de la enfermera,hermanas,enfermera,El portero conversaba con las hermanas de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de la enfermera que,$ES_PL,El portero conversaba con las hermanas de la enfermera que,0.18314776806384714,0.032488606756034155,0.029578561870891917,0.26953536221222407,0.16087017506405488
6,Spanish,B1,kinship,NP1indef,0.63,ambi,sg,0,0,una hermana,de la enfermera,hermana,enfermera,El portero conversaba con una hermana de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con una hermana de la enfermera que,$ES_SG,El portero conversaba con una hermana de la enfermera que,0.3212166854892118,0.046459811458603006,0.04137408847977786,0.3323272820151715,0.28430686511789816
6,Spanish,B1,kinship,NP1indef,0.63,low,sg,0,0,unas hermanas,de la enfermera,hermanas,enfermera,El portero conversaba con unas hermanas de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con unas hermanas de la enfermera que,$ES_SG,El portero conversaba con unas hermanas de la enfermera que,0.0936576920968113,0.05661073738942024,0.0503906143748315,0.04424123987416806,0.11384377791510758
6,Spanish,B1,kinship,NP1indef,0.63,high,sg,0,0,una hermana,de las enfermeras,hermana,enfermeras,El portero conversaba con una hermana de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con una hermana de las enfermeras que,$ES_SG,El portero conversaba con una hermana de las enfermeras que,0.15817138992285162,0.162711438058313,0.07503575860762846,0.15212664950917087,0.1513824940905124
6,Spanish,B1,kinship,NP1indef,0.63,ambi,pl,0,0,unas hermanas,de las enfermeras,hermanas,enfermeras,El portero conversaba con unas hermanas de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con unas hermanas de las enfermeras que,$ES_PL,El portero conversaba con unas hermanas de las enfermeras que,0.26083640319270707,0.012197919736121832,0.019235887039076083,0.2896785722583104,0.22943187198528747
6,Spanish,B1,kinship,NP1indef,0.63,low,pl,0,0,una hermana,de las enfermeras,hermana,enfermeras,El portero conversaba con una hermana de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con una hermana de las enfermeras que,$ES_PL,El portero conversaba con una hermana de las enfermeras que,0.07486427402940876,0.010455752161009135,0.016153731874872346,0.15588608036974705,0.10396095082361612
6,Spanish,B1,kinship,NP1indef,0.63,high,pl,0,0,unas hermanas,de la enfermera,hermanas,enfermera,El portero conversaba con unas hermanas de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con unas hermanas de la enfermera que,$ES_PL,El portero conversaba con unas hermanas de la enfermera que,0.19485291397655757,0.03589630985355419,0.026561828550118793,0.3125759587560424,0.21838500448852471
6,Spanish,B1,kinship,NP2indef,0.63,ambi,sg,0,0,la hermana,de una enfermera,hermana,enfermera,El portero conversaba con la hermana de una enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de una enfermera que,$ES_SG,El portero conversaba con la hermana de una enfermera que,0.31585904488322214,0.038032494276358575,0.03535992588615977,0.25539288305142804,0.2820918665628156
6,Spanish,B1,kinship,NP2indef,0.63,low,sg,0,0,las hermanas,de una enfermera,hermanas,enfermera,El portero conversaba con las hermanas de una enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de una enfermera que,$ES_SG,El portero conversaba con las hermanas de una enfermera que,0.2689874976878279,0.05732625457202811,0.046965178846571476,0.16159811195896623,0.2071747841419409
6,Spanish,B1,kinship,NP2indef,0.63,high,sg,0,0,la hermana,de unas enfermeras,hermana,enfermeras,El portero conversaba con la hermana de unas enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de unas enfermeras que,$ES_SG,El portero conversaba con la hermana de unas enfermeras que,0.09227353662580651,0.16023852369642505,0.10784975024189292,0.06589463130083573,0.15413544068716334
6,Spanish,B1,kinship,NP2indef,0.63,ambi,pl,0,0,las hermanas,de unas enfermeras,hermanas,enfermeras,El portero conversaba con las hermanas de unas enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de unas enfermeras que,$ES_PL,El portero conversaba con las hermanas de unas enfermeras que,0.3090608424310517,0.03051180286676594,0.027544790045195944,0.24798078192853268,0.21172443042924982
6,Spanish,B1,kinship,NP2indef,0.63,low,pl,0,0,la hermana,de unas enfermeras,hermana,enfermeras,El portero conversaba con la hermana de unas enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de unas enfermeras que,$ES_PL,El portero conversaba con la hermana de unas enfermeras que,0.20989761351915348,0.011640662423341192,0.019096273491822524,0.23484167662226696,0.15293920791062732
6,Spanish,B1,kinship,NP2indef,0.63,high,pl,0,0,las hermanas,de una enfermera,hermanas,enfermera,El portero conversaba con las hermanas de una enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de una enfermera que,$ES_PL,El portero conversaba con las hermanas de una enfermera que,0.032832605613577925,0.03183985239980858,0.032676950762815515,0.11920306101484357,0.05174987081586124
7,Spanish,B1,kinship,def,0.39,ambi,sg,1,0,de la hermana,del directivo,hermana,directivo,Todos en la oficina sintieron la muerta de la hermana del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana del directivo que,$ES_SG,Todos en la oficina sintieron la muerta de la hermana del directivo que,0.24855652871892175,0.027035188710070157,0.03611666880071429,0.2357283737172935,0.28176232192658546
7,Spanish,B1,kinship,def,0.39,low,sg,1,0,de las hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas del directivo que,$ES_SG,Todos en la oficina sintieron la muerta de las hermanas del directivo que,0.12341070132722365,0.02188071300898715,0.042151914106025146,0.024263847562685292,0.15846533235593085
7,Spanish,B1,kinship,def,0.39,high,sg,1,0,de la hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de los directivos que,$ES_SG,Todos en la oficina sintieron la muerta de la hermana de los directivos que,0.06798255480284965,0.0846541631500935,0.079551751030431,0.06592589010622163,0.04467367486636942
7,Spanish,B1,kinship,def,0.39,ambi,pl,1,0,de las hermanas,de los directivos,hermanas,directivos,Todos en la oficina sintieron la muerta de las hermanas de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de los directivos que,$ES_PL,Todos en la oficina sintieron la muerta de las hermanas de los directivos que,0.22683665683018717,0.017609864413200116,0.019144671498003113,0.2416149465758295,0.2260389290160134
7,Spanish,B1,kinship,def,0.39,low,pl,1,0,de la hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de los directivos que,$ES_PL,Todos en la oficina sintieron la muerta de la hermana de los directivos que,0.14394076221609708,0.012050213995807413,0.01181945747873478,0.1583663387850649,0.18524950892726366
7,Spanish,B1,kinship,def,0.39,high,pl,1,0,de las hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas del directivo que,$ES_PL,Todos en la oficina sintieron la muerta de las hermanas del directivo que,0.10012644377744095,0.03179615466168704,0.03725481323141272,0.2089696090895643,0.09670885782833238
7,Spanish,B1,kinship,NP1indef,0.39,ambi,sg,1,0,de una hermana,del directivo,hermana,directivo,Todos en la oficina sintieron la muerta de una hermana del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de una hermana del directivo que,$ES_SG,Todos en la oficina sintieron la muerta de una hermana del directivo que,0.24152236454959564,0.018689123142095143,0.051147089175746396,0.24431835688029935,0.2597710853561992
7,Spanish,B1,kinship,NP1indef,0.39,low,sg,1,0,de unas hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de unas hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de unas hermanas del directivo que,$ES_SG,Todos en la oficina sintieron la muerta de unas hermanas del directivo que,0.10298046913293746,0.03481337108150484,0.07268931252696209,0.013367305925748196,0.12665260971281
7,Spanish,B1,kinship,NP1indef,0.39,high,sg,1,0,de una hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de una hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de una hermana de los directivos que,$ES_SG,Todos en la oficina sintieron la muerta de una hermana de los directivos que,0.09638664171945521,0.0916724023384643,0.08087807442961847,0.10074022048563336,0.0585372429346247
7,Spanish,B1,kinship,NP1indef,0.39,ambi,pl,1,0,de unas hermanas,de los directivos,hermanas,directivos,Todos en la oficina sintieron la muerta de unas hermanas de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de unas hermanas de los directivos que,$ES_PL,Todos en la oficina sintieron la muerta de unas hermanas de los directivos que,0.22094585407281997,0.018437332241566184,0.01320440305095083,0.2521742010936805,0.21952044385275116
7,Spanish,B1,kinship,NP1indef,0.39,low,pl,1,0,de una hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de una hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de una hermana de los directivos que,$ES_PL,Todos en la oficina sintieron la muerta de una hermana de los directivos que,0.11282164797781036,0.010843593321584799,0.009450060729101872,0.11357627020609584,0.16059668571637786
7,Spanish,B1,kinship,NP1indef,0.39,high,pl,1,0,de unas hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de unas hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de unas hermanas del directivo que,$ES_PL,Todos en la oficina sintieron la muerta de unas hermanas del directivo que,0.13740887483480435,0.031509944884065555,0.021125594120029678,0.25101647503616675,0.12583754174760742
7,Spanish,B1,kinship,NP2indef,0.39,ambi,sg,1,0,de la hermana,de un directivo,hermana,directivo,Todos en la oficina sintieron la muerta de la hermana de un directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de un directivo que,$ES_SG,Todos en la oficina sintieron la muerta de la hermana de un directivo que,0.24584111123034802,0.013792797439326456,0.0534848655848951,0.25151767203696807,0.238845374316913
7,Spanish,B1,kinship,NP2indef,0.39,low,sg,1,0,de las hermanas,de un directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas de un directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de un directivo que,$ES_SG,Todos en la oficina sintieron la muerta de las hermanas de un directivo que,0.1966283354493612,0.03168696919264867,0.04395238856917835,0.14986894047278554,0.19479717284155385
7,Spanish,B1,kinship,NP2indef,0.39,high,sg,1,0,de la hermana,de unos directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de unos directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de unos directivos que,$ES_SG,Todos en la oficina sintieron la muerta de la hermana de unos directivos que,0.05043989734997467,0.07970210554203022,0.058931589542930984,0.013167571314895099,0.022237642346619957
7,Spanish,B1,kinship,NP2indef,0.39,ambi,pl,1,0,de las hermanas,de unos directivos,hermanas,directivos,Todos en la oficina sintieron la muerta de las hermanas de unos directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de unos directivos que,$ES_PL,Todos en la oficina sintieron la muerta de las hermanas de unos directivos que,0.24831930796684532,0.01481646355298813,0.013659312726763906,0.24898189690107841,0.26057797512706316
7,Spanish,B1,kinship,NP2indef,0.39,low,pl,1,0,de la hermana,de unos directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de unos directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de unos directivos que,$ES_PL,Todos en la oficina sintieron la muerta de la hermana de unos directivos que,0.19189388007261954,0.014097433023263578,0.010577862816075534,0.25528825079389605,0.2431121222158268
7,Spanish,B1,kinship,NP2indef,0.39,high,pl,1,0,de las hermanas,de un directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas de un directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de un directivo que,$ES_PL,Todos en la oficina sintieron la muerta de las hermanas de un directivo que,0.023634409452053973,0.020392700146129053,0.017463830173716166,0.06623393335132732,0.06281950349457333
