item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_prob,/data/roberta-base_prob
5,English,B2,functional,NP2indef,0.4,low,pl,1,1,the pupil,of some dress makers,pupil,makers,I was talking to the pupil of some dress makers who MASKTOKEN in Paris for a while.,I was talking to the pupil of some dress makers who,$PL,I was talking to the pupil of some dress makers who MASKTOKEN in Paris for a while.,0.44664942958365567,0.22998427815808464
5,English,B2,functional,NP2indef,0.4,high,pl,1,1,the pupils,of a dress maker,pupils,maker,I was talking to the pupils of a dress maker who MASKTOKEN in Paris for a while.,I was talking to the pupils of a dress maker who,$PL,I was talking to the pupils of a dress maker who MASKTOKEN in Paris for a while.,0.005013793799604873,0.009589403862211982
6,English,B2,functional,def,0.28,ambi,sg,0,0,the advisor,of the assistant district attorney,advisor,attorney,Tomorrow I have a date with the advisor of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of the assistant district attorney that,$SG,Tomorrow I have a date with the advisor of the assistant district attorney that MASKTOKEN at Mary’s party.,0.46289719470369417,0.7671498621989272
6,English,B2,functional,def,0.28,low,sg,0,0,the advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of the assistant district attorney that,$SG,Tomorrow I have a date with the advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,0.3638956397694191,0.6971712444915992
6,English,B2,functional,def,0.28,high,sg,0,0,the advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of the assistant district attorneys that,$SG,Tomorrow I have a date with the advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,0.22011307299263394,0.33162455646096256
6,English,B2,functional,def,0.28,ambi,pl,0,0,the advisors,of the assistant district attorneys,advisors,attorneys,Tomorrow I have a date with the advisors of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of the assistant district attorneys that,$PL,Tomorrow I have a date with the advisors of the assistant district attorneys that MASKTOKEN at Mary’s party.,0.5314459177920965,0.8416273808929573
6,English,B2,functional,def,0.28,low,pl,0,0,the advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of the assistant district attorneys that,$PL,Tomorrow I have a date with the advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,0.2921033889904021,0.47591766167609756
6,English,B2,functional,def,0.28,high,pl,0,0,the advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of the assistant district attorney that,$PL,Tomorrow I have a date with the advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,0.014067527961792892,0.03846288462329335
6,English,B2,functional,NP1indef,0.28,ambi,sg,0,0,an advisor,of the assistant district attorney,advisor,attorney,Tomorrow I have a date with an advisor of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with an advisor of the assistant district attorney that,$SG,Tomorrow I have a date with an advisor of the assistant district attorney that MASKTOKEN at Mary’s party.,0.5574214809564437,0.7595554726749011
6,English,B2,functional,NP1indef,0.28,low,sg,0,0,some advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with some advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with some advisors of the assistant district attorney that,$SG,Tomorrow I have a date with some advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,0.5225816119998725,0.5277213672312813
6,English,B2,functional,NP1indef,0.28,high,sg,0,0,an advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with an advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with an advisor of the assistant district attorneys that,$SG,Tomorrow I have a date with an advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,0.3525195814646579,0.4493843006024956
6,English,B2,functional,NP1indef,0.28,ambi,pl,0,0,some advisors,of the assistant district attorneys,advisors,attorneys,Tomorrow I have a date with some advisors of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with some advisors of the assistant district attorneys that,$PL,Tomorrow I have a date with some advisors of the assistant district attorneys that MASKTOKEN at Mary’s party.,0.595669603806205,0.8734759143510016
6,English,B2,functional,NP1indef,0.28,low,pl,0,0,an advisor,of the assistant district attorneys,advisor,attorneys,Tomorrow I have a date with an advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with an advisor of the assistant district attorneys that,$PL,Tomorrow I have a date with an advisor of the assistant district attorneys that MASKTOKEN at Mary’s party.,0.16170241067719315,0.33440729523422785
6,English,B2,functional,NP1indef,0.28,high,pl,0,0,some advisors,of the assistant district attorney,advisors,attorney,Tomorrow I have a date with some advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with some advisors of the assistant district attorney that,$PL,Tomorrow I have a date with some advisors of the assistant district attorney that MASKTOKEN at Mary’s party.,0.056180938637554245,0.2546784700907331
6,English,B2,functional,NP2indef,0.28,ambi,sg,0,0,the advisor,of an assistant district attorney,advisor,attorney,Tomorrow I have a date with the advisor of an assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of an assistant district attorney that,$SG,Tomorrow I have a date with the advisor of an assistant district attorney that MASKTOKEN at Mary’s party.,0.697415776872087,0.650539344294148
6,English,B2,functional,NP2indef,0.28,low,sg,0,0,the advisors,of an assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of an assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of an assistant district attorney that,$SG,Tomorrow I have a date with the advisors of an assistant district attorney that MASKTOKEN at Mary’s party.,0.5716723012702984,0.5626055134123485
6,English,B2,functional,NP2indef,0.28,high,sg,0,0,the advisor,of some assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of some assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of some assistant district attorneys that,$SG,Tomorrow I have a date with the advisor of some assistant district attorneys that MASKTOKEN at Mary’s party.,0.15844547031672251,0.052029724801864054
6,English,B2,functional,NP2indef,0.28,ambi,pl,0,0,the advisors,of some assistant district attorneys,advisors,attorneys,Tomorrow I have a date with the advisors of some assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of some assistant district attorneys that,$PL,Tomorrow I have a date with the advisors of some assistant district attorneys that MASKTOKEN at Mary’s party.,0.5306559897895866,0.8643526636503702
6,English,B2,functional,NP2indef,0.28,low,pl,0,0,the advisor,of some assistant district attorneys,advisor,attorneys,Tomorrow I have a date with the advisor of some assistant district attorneys that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisor of some assistant district attorneys that,$PL,Tomorrow I have a date with the advisor of some assistant district attorneys that MASKTOKEN at Mary’s party.,0.42630283127567514,0.8142701052483301
6,English,B2,functional,NP2indef,0.28,high,pl,0,0,the advisors,of an assistant district attorney,advisors,attorney,Tomorrow I have a date with the advisors of an assistant district attorney that MASKTOKEN at Mary’s party.,Tomorrow I have a date with the advisors of an assistant district attorney that,$PL,Tomorrow I have a date with the advisors of an assistant district attorney that MASKTOKEN at Mary’s party.,0.010213882872800673,0.015755712929418186
7,English,B2,functional,def,0.4,ambi,sg,1,1,the doctor,of the performer,doctor,performer,I was told that the doctor of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of the performer who,$SG,I was told that the doctor of the performer who MASKTOKEN on tv yesterday had been fired.,0.4861873928129805,0.5737468892998584
7,English,B2,functional,def,0.4,low,sg,1,1,the doctors,of the performer,doctors,performer,I was told that the doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of the performer who,$SG,I was told that the doctors of the performer who MASKTOKEN on tv yesterday had been fired.,0.2960164850243213,0.3698549398041992
7,English,B2,functional,def,0.4,high,sg,1,1,the doctor,of the performers,doctor,performers,I was told that the doctor of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of the performers who,$SG,I was told that the doctor of the performers who MASKTOKEN on tv yesterday had been fired.,0.03783245944261868,0.23496635793624515
7,English,B2,functional,def,0.4,ambi,pl,1,1,the doctors,of the performers,doctors,performers,I was told that the doctors of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of the performers who,$PL,I was told that the doctors of the performers who MASKTOKEN on tv yesterday had been fired.,0.3649203171049971,0.6054954664934276
7,English,B2,functional,def,0.4,low,pl,1,1,the doctor,of the performers,doctor,performers,I was told that the doctor of the performers who MASKTOKEN on tv yesterday had been fired.,I was told that the doctor of the performers who,$PL,I was told that the doctor of the performers who MASKTOKEN on tv yesterday had been fired.,0.42071525994426195,0.29766790156100564
7,English,B2,functional,def,0.4,high,pl,1,1,the doctors,of the performer,doctors,performer,I was told that the doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that the doctors of the performer who,$PL,I was told that the doctors of the performer who MASKTOKEN on tv yesterday had been fired.,0.0012727811256892305,0.10927580569791337
7,English,B2,functional,NP1indef,0.4,ambi,sg,1,1,a doctor,of the performer,doctor,performer,I was told that a doctor of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that a doctor of the performer who,$SG,I was told that a doctor of the performer who MASKTOKEN on tv yesterday had been fired.,0.49406987561148175,0.5999647359244643
7,English,B2,functional,NP1indef,0.4,low,sg,1,1,some doctors,of the performer,doctors,performer,I was told that some doctors of the performer who MASKTOKEN on tv yesterday had been fired.,I was told that some doctors of the performer who,$SG,I was told that some doctors of the performer who MASKTOKEN on tv yesterday had been fired.,0.4245181146494382,0.09081561688363265
