item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
18a,English,Fernandez,ambi,pl,1,0,the guards,of the ambassadors,guards,ambassadors,Nobody noticed the guards of the ambassadors that MASKTOKEN hiding.,Nobody noticed the guards of the ambassadors that,$PL,Nobody noticed the guards of the ambassadors that,0.1307022608528161,0.11887174857467642,0.10107018351489927,0.15464319559987771,0.09997362990779379,0.0965317612689347,0.13514439542254486,0.22260067572333497,0.09872972599498553,0.10702812466746892,0.09187368051659206,0.22970138438729748,0.12512565435206469,0.09622568193534242,0.11092884100627742,0.05381299817610463,0.12358455261142609,0.10562715914386445,0.08018850004972222,0.05486553457135557,0.09053729927220999,0.07392065562994343,0.07040152510054654,0.16486099309012303,0.1219559206821259
18a,English,Fernandez,low,pl,1,0,the guard,of the ambassadors,guard,ambassadors,Nobody noticed the guard of the ambassadors that MASKTOKEN hiding.,Nobody noticed the guard of the ambassadors that,$PL,Nobody noticed the guard of the ambassadors that,0.09467717104327011,0.1226053960917568,0.06844937450007649,0.11982625504521138,0.07878378787769869,0.07439785318861425,0.10846911989259489,0.19165334475036744,0.08417729318028933,0.08754503435875804,0.08923918286141586,0.16226307222603964,0.10555401623987493,0.06557798564195494,0.10070334016295845,0.03019705790147853,0.08107685032791778,0.06519590813178056,0.05950237829194727,0.04137299265111949,0.06483220871392348,0.047185882235666554,0.059785051324283245,0.14009382600690046,0.10793233154766924
18a,English,Fernandez,high,pl,1,0,the guards,of the ambassador,guards,ambassador,Nobody noticed the guards of the ambassador that MASKTOKEN hiding.,Nobody noticed the guards of the ambassador that,$PL,Nobody noticed the guards of the ambassador that,0.035585867489023926,0.021659749686840257,0.05294057853690859,0.06334021209180918,0.05785660171645901,0.03788131414239615,0.0549884034295669,0.07628428728598635,0.02948898766420882,0.05155672691900648,0.03632109462742861,0.03870291682790139,0.0347593285145571,0.030877281233998133,0.039475537772020175,0.0268151835724455,0.04663140365867946,0.037753750695731725,0.06156994011677952,0.054699371483280856,0.03935379907260739,0.04512067192593561,0.05082434578230277,0.04376104005615389,0.058016828799761555
19a,English,Fernandez,ambi,sg,0,0,the son,of the delegate,son,delegate,Ivana met the son of the delegate that MASKTOKEN smoking.,Ivana met the son of the delegate that,$SG,Ivana met the son of the delegate that,0.16051500340664493,0.04129224058050607,0.16345981534307663,0.067998302538264,0.1512016986751319,0.16804170195451817,0.1114859560864705,0.1293597088958709,0.17905537374672953,0.12583900297879147,0.09920263607317459,0.11113025211862038,0.1387513407647285,0.14361600981054856,0.13603810605827427,0.12993791619713857,0.15175075448440278,0.12452114256554037,0.14916897839081322,0.14747815017109112,0.06694383148303373,0.0861221540250856,0.1351499355184309,0.11430856690548552,0.13106389237968852
19a,English,Fernandez,low,sg,0,0,the sons,of the delegate,sons,delegate,Ivana met the sons of the delegate that MASKTOKEN smoking.,Ivana met the sons of the delegate that,$SG,Ivana met the sons of the delegate that,0.14103215048540907,0.028269600285579344,0.11468913935997627,0.06322980798612221,0.07854410938336276,0.056781299998029056,0.08568009191119508,0.07442490907840149,0.10838951197933078,0.09185931126361968,0.0721945265501942,0.05621222093696332,0.10478395126083484,0.05770360372253869,0.07899260390041007,0.09728103355724471,0.08724360737024428,0.09667747541883998,0.05146274437813858,0.1272476977431074,0.06389019414302055,0.06998684334964267,0.08718177830361284,0.0743395865914458,0.07541281484235007
19a,English,Fernandez,high,sg,0,0,the son,of the delegates,son,delegates,Ivana met the son of the delegates that MASKTOKEN smoking.,Ivana met the son of the delegates that,$SG,Ivana met the son of the delegates that,0.07270786544186869,0.02901399398877258,0.052244149778369664,0.05107611978576987,0.06881807372291249,0.030101059505634353,0.06424515423978239,0.0362597502042199,0.024427297227438416,0.05774828846093083,0.025703389650528763,0.02590617025010289,0.04360433762118099,0.08198134742430963,0.0663511495220197,0.12414233336830005,0.04569850142247445,0.053439696149370164,0.037645863624896414,0.07706567237579076,0.03401280606252044,0.027055206114651398,0.05899054711053253,0.057761204284060064,0.030853418469908078
19a,English,Fernandez,ambi,pl,0,0,the sons,of the delegates,sons,delegates,Ivana met the sons of the delegates that MASKTOKEN smoking.,Ivana met the sons of the delegates that,$PL,Ivana met the sons of the delegates that,0.10223976647637123,0.19373382215001023,0.11454779431378093,0.18101767417303805,0.14858880710741929,0.2283761060472802,0.16108932840577594,0.13115152811228725,0.11625782014136021,0.11300012773729406,0.1270455065271321,0.22061999332875004,0.10042603427061536,0.1717883123362416,0.12382361119428253,0.09121978379475326,0.1309223496124221,0.19593841997371975,0.17405035223232623,0.13609956660776668,0.14340626862364658,0.06971671623661102,0.12326864755770472,0.14525345017007574,0.17253104216280235
19a,English,Fernandez,low,pl,0,0,the son,of the delegates,son,delegates,Ivana met the son of the delegates that MASKTOKEN smoking.,Ivana met the son of the delegates that,$PL,Ivana met the son of the delegates that,0.06516965670711272,0.13277480898045013,0.10855985609449448,0.14292088269107772,0.09073248576366666,0.1362985216306818,0.11971839121009786,0.11644258314399636,0.10229058038526873,0.08725966588655076,0.11451941901221119,0.143413842091217,0.05725135674276416,0.08593783079497452,0.06683594467616416,0.04443951179703731,0.08046387739181737,0.14786263231068197,0.11583918233239743,0.07712649606492938,0.06977832391652683,0.042364719266942075,0.09600473977572221,0.07201035974436554,0.10937162662780509
19a,English,Fernandez,high,pl,0,0,the sons,of the delegate,sons,delegate,Ivana met the sons of the delegate that MASKTOKEN smoking.,Ivana met the sons of the delegate that,$PL,Ivana met the sons of the delegate that,0.04313231890562186,0.02858589605789419,0.04461622880559446,0.05084637319719221,0.07176642799722899,0.14155636165038032,0.052148911965835154,0.048661154032755505,0.021097174634514992,0.04018866652517605,0.058132095180514654,0.06867461192548774,0.04441844822042995,0.06460792304600105,0.06711363115896418,0.04400578390731269,0.061891950625223124,0.0557773854709076,0.08808417118565437,0.048586194782405556,0.048967079227498544,0.03270768885148989,0.04587771659373274,0.0391343423874968,0.047236370506546166
20a,English,Fernandez,ambi,sg,1,0,the replacement,of the pen,replacement,pen,Lisa couldn’t find the replacement of the pen that MASKTOKEN on sale.,Lisa couldn’t find the replacement of the pen that,$SG,Lisa couldn’t find the replacement of the pen that,0.3243157305761999,0.41235100907993383,0.30774882752483457,0.14049294352532016,0.36791736975419287,0.2918754407347848,0.24735117085842973,0.3412186767677312,0.3784326167591656,0.29678946487462365,0.2871341771289586,0.27970984931866383,0.30265570483706483,0.35143013795824274,0.3038984089668588,0.3027452843244518,0.35653615181537823,0.35844676223648264,0.39666662146703136,0.2031995395794688,0.3052406356327575,0.22904542932695193,0.2875930731779679,0.3349972488252524,0.3062869693917225
20a,English,Fernandez,low,sg,1,0,the replacements,of the pen,replacements,pen,Lisa couldn’t find the replacements of the pen that MASKTOKEN on sale.,Lisa couldn’t find the replacements of the pen that,$SG,Lisa couldn’t find the replacements of the pen that,0.1722632320019848,0.2320537979568087,0.21000504041241186,0.055870252580067614,0.12469941060053458,0.12338469527194462,0.11504092390222098,0.2191318257781596,0.14732029278547998,0.12388171781494428,0.1850137376755061,0.126848518102193,0.17074664934568062,0.10798824909111104,0.139846637009299,0.13328759120062017,0.19812888821100216,0.20173031217569104,0.09395081227436286,0.07972084738737806,0.11532367868261417,0.16254977979552976,0.17315783114204208,0.10309516638030125,0.11441173945994265
20a,English,Fernandez,high,sg,1,0,the replacement,of the pens,replacement,pens,Lisa couldn’t find the replacement of the pens that MASKTOKEN on sale.,Lisa couldn’t find the replacement of the pens that,$SG,Lisa couldn’t find the replacement of the pens that,0.11102733629520767,0.06853435438201227,0.08475599967771963,0.05987385070301965,0.07450815907277963,0.056920258669570956,0.09202602387510161,0.06355667199961479,0.08288333384960822,0.07107845389196177,0.07454510665886538,0.08681727120020177,0.058692260517332784,0.0630147029249235,0.0496452188306602,0.05896704772038852,0.06757165850384084,0.08033481499488992,0.10871959966820288,0.06727835666036563,0.08329408335379185,0.031094207562015974,0.05712673925469591,0.09239539797980711,0.061790791245309507
20a,English,Fernandez,ambi,pl,1,0,the replacements,of the pens,replacements,pens,Lisa couldn’t find the replacements of the pens that MASKTOKEN on sale.,Lisa couldn’t find the replacements of the pens that,$PL,Lisa couldn’t find the replacements of the pens that,0.3907471176734987,0.382031558487391,0.3988654657382007,0.30742426730559913,0.3747739210219887,0.3949443288207579,0.45998981142868267,0.3714474638289289,0.3530966358224177,0.4405164828705832,0.4053313232171494,0.46999159095937415,0.4880059643955903,0.4516353385263763,0.3092946642776866,0.3543002752435207,0.3113293026688382,0.4611360048776092,0.4190801137610416,0.3779432276785446,0.2948964143236452,0.3655593656948959,0.27724478090242144,0.37849615104037326,0.4719868119859747
20a,English,Fernandez,low,pl,1,0,the replacement,of the pens,replacement,pens,Lisa couldn’t find the replacement of the pens that MASKTOKEN on sale.,Lisa couldn’t find the replacement of the pens that,$PL,Lisa couldn’t find the replacement of the pens that,0.34238654210933994,0.30729389280156383,0.34286857188968156,0.2549955794915064,0.23731455394074707,0.33214908374721475,0.3149739797004667,0.28193826967839897,0.24339659581493578,0.3387051981524003,0.2937505989668132,0.3303562817440451,0.41584949797659476,0.3472082730614616,0.27787595742566396,0.26916283498130866,0.3290980549119098,0.38639050458348834,0.23881815454967192,0.2780698296968698,0.23711173636856486,0.32269237409278784,0.2575803386954867,0.23109933744595423,0.36705388384967463
20a,English,Fernandez,high,pl,1,0,the replacements,of the pen,replacements,pen,Lisa couldn’t find the replacements of the pen that MASKTOKEN on sale.,Lisa couldn’t find the replacements of the pen that,$PL,Lisa couldn’t find the replacements of the pen that,0.17974969556292386,0.079383448404867,0.10010639652777087,0.0720031698119925,0.19134837903575885,0.18881366313640058,0.1538619716777916,0.14711804993727284,0.1396740647477941,0.2102199786217973,0.14002492422037882,0.1622443327619294,0.08616967782083407,0.1109194329986245,0.12751366385949225,0.17962217735740893,0.14647689322222845,0.1512041051832682,0.25628580381467536,0.06595391146492346,0.16378560089678018,0.15489559554538346,0.11516201838443152,0.17002935323348822,0.1431985906826121
21a,English,Fernandez,ambi,sg,0,0,the revision,of the manuscript,revision,manuscript,The student read the revision of the manuscript that MASKTOKEN on the test.,The student read the revision of the manuscript that,$SG,The student read the revision of the manuscript that,0.24156310418781946,0.26327692918124335,0.19413072549584154,0.2803937823958478,0.23905647564547383,0.24674326234028676,0.20152331629357434,0.19812357137329517,0.3733787083161544,0.37220127813209203,0.27399674370871985,0.19994298669714183,0.34622257133009526,0.23691235015757783,0.17533890424559395,0.24281849317796844,0.2359737749176931,0.1854584415900309,0.3138827231083532,0.30226346563124196,0.25528477167539876,0.2318366958021283,0.20737364064224728,0.21372518000661245,0.2542588778199093
21a,English,Fernandez,low,sg,0,0,the revisions,of the manuscript,revisions,manuscript,The student read the revisions of the manuscript that MASKTOKEN on the test.,The student read the revisions of the manuscript that,$SG,The student read the revisions of the manuscript that,0.17822139291710037,0.22385396306741434,0.20750436872570965,0.1423640929077017,0.1281586700313868,0.14558773591155294,0.08552065125405761,0.20327221039283216,0.22581875276272978,0.25626255313961543,0.1393470845679694,0.1703080375722017,0.2098214405240233,0.17884012627008516,0.14580227256012535,0.14801235618006459,0.2029189166807619,0.10157048815182002,0.10253891970553042,0.2227231907357794,0.11622234036438606,0.14349891699192696,0.13713456018777137,0.1266477336140266,0.11210706539508308
21a,English,Fernandez,high,sg,0,0,the revision,of the manuscripts,revision,manuscripts,The student read the revision of the manuscripts that MASKTOKEN on the test.,The student read the revision of the manuscripts that,$SG,The student read the revision of the manuscripts that,0.07866317614037577,0.05885009996842783,0.08415529483397854,0.07836519078947646,0.08215827563266576,0.04960775885743818,0.07199332564696892,0.044159577751896606,0.10714167410372877,0.07353605551885867,0.03435461055358502,0.07024318553867559,0.06330828090138763,0.15767542849012806,0.07111755823124977,0.05564464203060382,0.057989447098041325,0.09071303928066676,0.09111257012794338,0.050582993854926706,0.05098221966137295,0.04798029424189787,0.06967992797438871,0.057709209000918804,0.050919768078409255
21a,English,Fernandez,ambi,pl,0,0,the revisions,of the manuscripts,revisions,manuscripts,The student read the revisions of the manuscripts that MASKTOKEN on the test.,The student read the revisions of the manuscripts that,$PL,The student read the revisions of the manuscripts that,0.2641744537167643,0.30689630340883767,0.25779973374162424,0.22871245747613056,0.28563427728589375,0.28561321114800364,0.3424685489112367,0.2829609396608799,0.3393990678659202,0.36884231294427927,0.3423317827427521,0.21596187446518655,0.2963970089025221,0.3343141585053697,0.2834925212927306,0.2913870392366835,0.2080381366082129,0.31010248521644534,0.23310184406973455,0.3632589654866951,0.3181396405973693,0.20038104104833732,0.18600961394239235,0.2585184572972654,0.37888324653627237
21a,English,Fernandez,low,pl,0,0,the revision,of the manuscripts,revision,manuscripts,The student read the revision of the manuscripts that MASKTOKEN on the test.,The student read the revision of the manuscripts that,$PL,The student read the revision of the manuscripts that,0.2485277438802438,0.20081375472229368,0.14368703645651948,0.17193669153576785,0.1756230305245836,0.18735717141055908,0.2316322294030737,0.186149473152609,0.24490973408069117,0.2906406571944533,0.26565722684002413,0.16592951286673596,0.21254086735244115,0.13135054698487814,0.2036687649786817,0.2726269027602619,0.169261185333049,0.20769625990476825,0.22014025358761735,0.29226004824146656,0.23167797290303582,0.12845951641456832,0.16460167091288014,0.2184250672786341,0.2769512804129608
21a,English,Fernandez,high,pl,0,0,the revisions,of the manuscript,revisions,manuscript,The student read the revisions of the manuscript that MASKTOKEN on the test.,The student read the revisions of the manuscript that,$PL,The student read the revisions of the manuscript that,0.09356391023282384,0.07631408256662198,0.06769336964613082,0.15016569709862093,0.11228694135282424,0.0842050048455576,0.10845121820505277,0.0656678604050569,0.10066920252265099,0.07296960289497179,0.1295110415761176,0.08025508215373023,0.058804464028956005,0.0797150134834066,0.06324427874680616,0.09371306627622289,0.04919762326196686,0.14018525850116248,0.08528914495721551,0.1029368737885683,0.17415148123327562,0.06648797059235978,0.052019639859457456,0.09554589556092274,0.1632327480276814
