item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,model,prob
24a,Spanish,Fernandez,low,pl,0,0,el pasillo,de los apartamentos,pasillo,apartamentos,Susana admiró el pasillo de los apartamentos que MASKTOKEN cerca del parque.,Susana admiró el pasillo de los apartamentos que,$ES_PL,Susana admiró el pasillo de los apartamentos que MASKTOKEN cerca del parque.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0162390557388333
24a,Spanish,Fernandez,high,pl,0,0,los pasillos,del apartamento,pasillos,apartamento,Susana admiró los pasillos del apartamento que MASKTOKEN cerca del parque.,Susana admiró los pasillos del apartamento que,$ES_PL,Susana admiró los pasillos del apartamento que MASKTOKEN cerca del parque.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0123255807594633
1,Spanish,Cuetos_Mitchell,low,sg,0,0,los libros,de la chica,libros,chica,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,Pedro miraba los libros de la chica que,$ES_SG,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0476654156291445
1,Spanish,Cuetos_Mitchell,high,sg,0,0,el libro,de las chicas,libro,chicas,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,Pedro miraba el libro de las chicas que,$ES_SG,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0381207759141889
1,Spanish,Cuetos_Mitchell,low,pl,0,0,el libro,de las chicas,libro,chicas,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,Pedro miraba el libro de las chicas que,$ES_PL,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0086289626725759
1,Spanish,Cuetos_Mitchell,high,pl,0,0,los libros,de la chica,libros,chica,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,Pedro miraba los libros de la chica que,$ES_PL,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0151406399644709
2,Spanish,Cuetos_Mitchell,low,sg,0,0,los criados,de la actriz,criados,actriz,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,Alguien disparó contra los criados de la actriz que,$ES_SG,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0762504094330251
2,Spanish,Cuetos_Mitchell,high,sg,0,0,el criado,de las actrices,criado,actrices,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,Alguien disparó contra el criado de las actrices que,$ES_SG,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0382211347487766
2,Spanish,Cuetos_Mitchell,low,pl,0,0,el criado,de las actrices,criado,actrices,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,Alguien disparó contra el criado de las actrices que,$ES_PL,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0214406981815972
2,Spanish,Cuetos_Mitchell,high,pl,0,0,los criados,de la actriz,criados,actriz,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,Alguien disparó contra los criados de la actriz que,$ES_PL,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0125737897379495
3,Spanish,Cuetos_Mitchell,low,sg,0,0,a los amigos,de la maestra,amigos,maestra,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,Juan conoció a los amigos de la maestra que,$ES_SG,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0548423847797238
3,Spanish,Cuetos_Mitchell,high,sg,0,0,al amigo,de las maestras,amigo,maestras,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,Juan conoció al amigo de las maestras que,$ES_SG,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0941219504446362
3,Spanish,Cuetos_Mitchell,low,pl,0,0,al amigo,de las maestras,amigo,maestras,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,Juan conoció al amigo de las maestras que,$ES_PL,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0326827135002681
3,Spanish,Cuetos_Mitchell,high,pl,0,0,a los amigos,de la maestra,amigos,maestra,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,Juan conoció a los amigos de la maestra que,$ES_PL,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0127980561409137
4,Spanish,Cuetos_Mitchell,low,sg,0,0,las maletas,del turista,maletas,turista,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,Un ladrón espiaba las maletas del turista que,$ES_SG,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0462265581617344
4,Spanish,Cuetos_Mitchell,high,sg,0,0,la maleta,de los turistas,maleta,turistas,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,Un ladrón espiaba la maleta de los turistas que,$ES_SG,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0753042967828605
4,Spanish,Cuetos_Mitchell,low,pl,0,0,la maleta,de los turistas,maleta,turistas,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,Un ladrón espiaba la maleta de los turistas que,$ES_PL,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0043780055651354
4,Spanish,Cuetos_Mitchell,high,pl,0,0,las maletas,del turista,maletas,turista,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,Un ladrón espiaba las maletas del turista que,$ES_PL,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0271856252141458
5,Spanish,Cuetos_Mitchell,low,sg,1,0,los caballos,del campesino,caballos,campesino,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,El turista fotografió los caballos del campesino que,$ES_SG,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0487476059941019
5,Spanish,Cuetos_Mitchell,high,sg,1,0,el caballo,de los campesinos,caballo,campesinos,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,El turista fotografió el caballo de los campesinos que,$ES_SG,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0463296350543616
5,Spanish,Cuetos_Mitchell,low,pl,1,0,el caballo,de los campesinos,caballo,campesinos,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,El turista fotografió el caballo de los campesinos que,$ES_PL,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0282738492212236
5,Spanish,Cuetos_Mitchell,high,pl,1,0,los caballos,del campesino,caballos,campesino,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,El turista fotografió los caballos del campesino que,$ES_PL,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0208521022000305
6,Spanish,Cuetos_Mitchell,low,sg,0,1,a las hermanas,del trabajador,hermanas,trabajador,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,La policía detuvo a las hermanas del trabajador que,$ES_SG,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.013965306437894
6,Spanish,Cuetos_Mitchell,high,sg,0,1,a la hermana,de los trabajadores,hermana,trabajadores,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,La policía detuvo a la hermana de los trabajadores que,$ES_SG,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.1056102964622589
6,Spanish,Cuetos_Mitchell,low,pl,0,1,a la hermana,de los trabajadores,hermana,trabajadores,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,La policía detuvo a la hermana de los trabajadores que,$ES_PL,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0324608605557695
6,Spanish,Cuetos_Mitchell,high,pl,0,1,a las hermanas,del trabajador,hermanas,trabajador,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,La policía detuvo a las hermanas del trabajador que,$ES_PL,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0707909911817639
7,Spanish,Cuetos_Mitchell,low,sg,1,0,las medicinas,del paciente,medicinas,paciente,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,La enfermera apartó las medicinas del paciente que,$ES_SG,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0601447672193973
7,Spanish,Cuetos_Mitchell,high,sg,1,0,la medicina,de los pacientes,medicina,pacientes,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,La enfermera apartó la medicina de los pacientes que,$ES_SG,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.05547216538782
7,Spanish,Cuetos_Mitchell,low,pl,1,0,la medicina,de los pacientes,medicina,pacientes,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,La enfermera apartó la medicina de los pacientes que,$ES_PL,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.009734637022386
7,Spanish,Cuetos_Mitchell,high,pl,1,0,las medicinas,del paciente,medicinas,paciente,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,La enfermera apartó las medicinas del paciente que,$ES_PL,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0260301205533244
8,Spanish,Cuetos_Mitchell,low,sg,1,1,las relativas,del granjero,relativas,granjero,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,Andrés estuvo hablando con las relativas del granjero que,$ES_SG,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0193400091668383
8,Spanish,Cuetos_Mitchell,high,sg,1,1,la relativa,de los granjeros,relativa,granjeros,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,Andrés estuvo hablando con la relativa de los granjeros que,$ES_SG,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0374822150796564
8,Spanish,Cuetos_Mitchell,low,pl,1,1,la relativa,de los granjeros,relativa,granjeros,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,Andrés estuvo hablando con la relativa de los granjeros que,$ES_PL,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0122897975265889
8,Spanish,Cuetos_Mitchell,high,pl,1,1,las relativas,del granjero,relativas,granjero,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,Andrés estuvo hablando con las relativas del granjero que,$ES_PL,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0313910330188921
9,Spanish,Cuetos_Mitchell,low,sg,0,1,los zapatos,del invitado,zapatos,invitado,La sirvienta contemplaba los zapatos del invitado que MASKTOKEN junto a la chimenea.,La sirvienta contemplaba los zapatos del invitado que,$ES_SG,La sirvienta contemplaba los zapatos del invitado que MASKTOKEN junto a la chimenea.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0646353310201078
9,Spanish,Cuetos_Mitchell,high,sg,0,1,el zapato,de los invitados,zapato,invitados,La sirvienta contemplaba el zapato de los invitados que MASKTOKEN junto a la chimenea.,La sirvienta contemplaba el zapato de los invitados que,$ES_SG,La sirvienta contemplaba el zapato de los invitados que MASKTOKEN junto a la chimenea.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0498232856797618
9,Spanish,Cuetos_Mitchell,low,pl,0,1,el zapato,de los invitados,zapato,invitados,La sirvienta contemplaba el zapato de los invitados que MASKTOKEN junto a la chimenea.,La sirvienta contemplaba el zapato de los invitados que,$ES_PL,La sirvienta contemplaba el zapato de los invitados que MASKTOKEN junto a la chimenea.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0196935501333933
9,Spanish,Cuetos_Mitchell,high,pl,0,1,los zapatos,del invitado,zapatos,invitado,La sirvienta contemplaba los zapatos del invitado que MASKTOKEN junto a la chimenea.,La sirvienta contemplaba los zapatos del invitado que,$ES_PL,La sirvienta contemplaba los zapatos del invitado que MASKTOKEN junto a la chimenea.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0224888898299908
10,Spanish,Cuetos_Mitchell,low,sg,0,0,las amigas,del concejal,amigas,concejal,Ayer me encontré con las amigas del concejal que MASKTOKEN en Australia.,Ayer me encontré con las amigas del concejal que,$ES_SG,Ayer me encontré con las amigas del concejal que MASKTOKEN en Australia.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0692712437554852
10,Spanish,Cuetos_Mitchell,high,sg,0,0,la amiga,de los concejales,amiga,concejales,Ayer me encontré con la amiga de los concejales que MASKTOKEN en Australia.,Ayer me encontré con la amiga de los concejales que,$ES_SG,Ayer me encontré con la amiga de los concejales que MASKTOKEN en Australia.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.1256228313091372
10,Spanish,Cuetos_Mitchell,low,pl,0,0,la amiga,de los concejales,amiga,concejales,Ayer me encontré con la amiga de los concejales que MASKTOKEN en Australia.,Ayer me encontré con la amiga de los concejales que,$ES_PL,Ayer me encontré con la amiga de los concejales que MASKTOKEN en Australia.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0151772391644877
10,Spanish,Cuetos_Mitchell,high,pl,0,0,las amigas,del concejal,amigas,concejal,Ayer me encontré con las amigas del concejal que MASKTOKEN en Australia.,Ayer me encontré con las amigas del concejal que,$ES_PL,Ayer me encontré con las amigas del concejal que MASKTOKEN en Australia.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0112648328857389
11,Spanish,Cuetos_Mitchell,low,sg,0,1,a los caballos,del viajero,caballos,viajero,El alguacil encerró a los caballos del viajero que MASKTOKEN junto al puente.,El alguacil encerró a los caballos del viajero que,$ES_SG,El alguacil encerró a los caballos del viajero que MASKTOKEN junto al puente.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0247374162453746
11,Spanish,Cuetos_Mitchell,high,sg,0,1,al caballo,de los viajeros,caballo,viajeros,El alguacil encerró al caballo de los viajeros que MASKTOKEN junto al puente.,El alguacil encerró al caballo de los viajeros que,$ES_SG,El alguacil encerró al caballo de los viajeros que MASKTOKEN junto al puente.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0580308800747502
11,Spanish,Cuetos_Mitchell,low,pl,0,1,al caballo,de los viajeros,caballo,viajeros,El alguacil encerró al caballo de los viajeros que MASKTOKEN junto al puente.,El alguacil encerró al caballo de los viajeros que,$ES_PL,El alguacil encerró al caballo de los viajeros que MASKTOKEN junto al puente.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0132279358788426
11,Spanish,Cuetos_Mitchell,high,pl,0,1,a los caballos,del viajero,caballos,viajero,El alguacil encerró a los caballos del viajero que MASKTOKEN junto al puente.,El alguacil encerró a los caballos del viajero que,$ES_PL,El alguacil encerró a los caballos del viajero que MASKTOKEN junto al puente.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0021194357433367
12,Spanish,Cuetos_Mitchell,low,sg,0,1,los juguetes,del chico,juguetes,chico,La anciana observaba los juguetes del chico que MASKTOKEN encima de la cama.,La anciana observaba los juguetes del chico que,$ES_SG,La anciana observaba los juguetes del chico que MASKTOKEN encima de la cama.,es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt,0.0963979671866905
