item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_surp,/data/roberta-base_surp
27,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,assistant,m,f,the man claimed that the assistant had undermined MASKTOKEN coworkers constantly in an attempt to climb the corporate ladder.,the man claimed that the assistant had undermined,his,the man claimed that the assistant had undermined MASKTOKEN coworkers constantly in an attempt to climb the corporate ladder.,0.12413377314805984,0.4521341323852539
27,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,manager,f,m,the woman claimed that the manager had undermined MASKTOKEN coworkers constantly in an attempt to climb the corporate ladder.,the woman claimed that the manager had undermined,his,the woman claimed that the manager had undermined MASKTOKEN coworkers constantly in an attempt to climb the corporate ladder.,1.4192473888397217,3.5789802074432373
27,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,assistant,f,f,the woman claimed that the assistant had undermined MASKTOKEN coworkers constantly in an attempt to climb the corporate ladder.,the woman claimed that the assistant had undermined,his,the woman claimed that the assistant had undermined MASKTOKEN coworkers constantly in an attempt to climb the corporate ladder.,3.247293472290039,4.535447120666504
28,1,Common Nouns,Match_Match,Match,Match,him,man,programmer,m,m,the man announced that the programmer had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,the man announced that the programmer had embarrassed,him,the man announced that the programmer had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,0.8061434030532837,0.270346075296402
28,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man announced that the secretary had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,the man announced that the secretary had embarrassed,him,the man announced that the secretary had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,0.4490829110145569,0.893652081489563
28,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,programmer,f,m,the woman announced that the programmer had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,the woman announced that the programmer had embarrassed,him,the woman announced that the programmer had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,2.967467784881592,4.7291178703308105
28,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman announced that the secretary had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,the woman announced that the secretary had embarrassed,him,the woman announced that the secretary had embarrassed MASKTOKEN deeply by failing to notice the glitch ahead of time.,2.8045835494995117,4.059830188751221
28,1,Common Nouns,Match_Match,Match,Match,his,man,programmer,m,m,the man announced that the programmer had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,the man announced that the programmer had embarrassed,his,the man announced that the programmer had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,0.018077049404382706,0.10762655735015869
28,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man announced that the secretary had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,the man announced that the secretary had embarrassed,his,the man announced that the secretary had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,0.04178663343191147,0.2409031093120575
28,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,programmer,f,m,the woman announced that the programmer had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,the woman announced that the programmer had embarrassed,his,the woman announced that the programmer had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,2.4729936122894287,1.577784776687622
28,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman announced that the secretary had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,the woman announced that the secretary had embarrassed,his,the woman announced that the secretary had embarrassed MASKTOKEN colleagues deeply by failing to notice the glitch ahead of time.,3.669048547744751,2.02022385597229
29,1,Common Nouns,Match_Match,Match,Match,him,man,personal trainer,m,m,the man claimed that the personal trainer had pushed MASKTOKEN reasonably hard during the intense training sessions.,the man claimed that the personal trainer had pushed,him,the man claimed that the personal trainer had pushed MASKTOKEN reasonably hard during the intense training sessions.,0.04227273166179657,0.01997360587120056
29,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,massage therapist,m,f,the man claimed that the massage therapist had pushed MASKTOKEN reasonably hard during the intense training sessions.,the man claimed that the massage therapist had pushed,him,the man claimed that the massage therapist had pushed MASKTOKEN reasonably hard during the intense training sessions.,0.05703485757112503,0.015140905976295471
29,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,personal trainer,f,m,the woman claimed that the personal trainer had pushed MASKTOKEN reasonably hard during the intense training sessions.,the woman claimed that the personal trainer had pushed,him,the woman claimed that the personal trainer had pushed MASKTOKEN reasonably hard during the intense training sessions.,5.697761535644531,8.360143661499023
29,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,massage therapist,f,f,the woman claimed that the massage therapist had pushed MASKTOKEN reasonably hard during the intense training sessions.,the woman claimed that the massage therapist had pushed,him,the woman claimed that the massage therapist had pushed MASKTOKEN reasonably hard during the intense training sessions.,5.782371520996094,8.134103775024414
29,1,Common Nouns,Match_Match,Match,Match,his,man,personal trainer,m,m,the man claimed that the personal trainer had pushed MASKTOKEN body reasonably hard during the intense training sessions.,the man claimed that the personal trainer had pushed,his,the man claimed that the personal trainer had pushed MASKTOKEN body reasonably hard during the intense training sessions.,0.09720335900783539,0.02040098048746586
29,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,massage therapist,m,f,the man claimed that the massage therapist had pushed MASKTOKEN body reasonably hard during the intense training sessions.,the man claimed that the massage therapist had pushed,his,the man claimed that the massage therapist had pushed MASKTOKEN body reasonably hard during the intense training sessions.,0.10078165680170059,0.02025293931365013
29,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,personal trainer,f,m,the woman claimed that the personal trainer had pushed MASKTOKEN body reasonably hard during the intense training sessions.,the woman claimed that the personal trainer had pushed,his,the woman claimed that the personal trainer had pushed MASKTOKEN body reasonably hard during the intense training sessions.,5.96291971206665,7.1659650802612305
29,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,massage therapist,f,f,the woman claimed that the massage therapist had pushed MASKTOKEN body reasonably hard during the intense training sessions.,the woman claimed that the massage therapist had pushed,his,the woman claimed that the massage therapist had pushed MASKTOKEN body reasonably hard during the intense training sessions.,6.211379528045654,7.5409088134765625
30,1,Common Nouns,Match_Match,Match,Match,him,man,drummer,m,m,the man emphasized that the drummer should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,the man emphasized that the drummer should observe,him,the man emphasized that the drummer should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,3.390291213989258,3.1973228454589844
30,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,violin player,m,f,the man emphasized that the violin player should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,the man emphasized that the violin player should observe,him,the man emphasized that the violin player should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,3.5506680011749268,4.265758037567139
30,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,drummer,f,m,the woman emphasized that the drummer should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,the woman emphasized that the drummer should observe,him,the woman emphasized that the drummer should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,3.74682354927063,3.4675798416137695
30,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,violin player,f,f,the woman emphasized that the violin player should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,the woman emphasized that the violin player should observe,him,the woman emphasized that the violin player should observe MASKTOKEN carefully during rehearsals to keep a more consistent rhythm.,5.283107280731201,5.096821308135986
