item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
19,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,dance instructor,m,f,the man claimed that the dance instructor had pushed MASKTOKEN team constantly for the sake of improving performance.,the man claimed that the dance instructor had pushed,his,the man claimed that the dance instructor had pushed,3.0257251262664795,4.401862621307373,4.068335056304932,4.454608917236328,5.163865089416504,4.021800518035889,3.738438367843628,3.729325771331787,4.394586086273193,3.7272465229034424,4.022348880767822,5.035796642303467,4.07107400894165,4.1436967849731445,4.3575849533081055,3.97290301322937,4.462207317352295,4.298586845397949,4.215799808502197,4.300312042236328,4.558321475982666,3.7177798748016357,3.6013035774230957,4.356114864349365,4.533235549926758
19,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,wrestling coach,f,m,the woman claimed that the wrestling coach had pushed MASKTOKEN team constantly for the sake of improving performance.,the woman claimed that the wrestling coach had pushed,his,the woman claimed that the wrestling coach had pushed,3.9262819290161133,5.2036943435668945,4.456778049468994,4.781391620635986,6.088679790496826,4.656939506530762,5.0979390144348145,4.079580307006836,4.6772332191467285,4.040076732635498,4.191695690155029,4.983823299407959,4.448029518127441,4.321273326873779,4.711731910705566,4.127101898193359,4.749775409698486,4.708941459655762,4.823955535888672,4.697012424468994,4.5665974617004395,4.519480228424072,4.420075416564941,5.032964706420898,4.704745769500732
19,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,dance instructor,f,f,the woman claimed that the dance instructor had pushed MASKTOKEN team constantly for the sake of improving performance.,the woman claimed that the dance instructor had pushed,his,the woman claimed that the dance instructor had pushed,3.263967275619507,4.999930381774902,4.529926776885986,4.962105751037598,6.05605936050415,4.451018810272217,4.292370319366455,4.214018821716309,4.810976505279541,4.089738845825195,4.497981071472168,5.224977493286133,4.287740707397461,4.7213568687438965,4.728442192077637,4.226113796234131,4.91705322265625,4.703792095184326,4.55220890045166,4.739093780517578,4.620932102203369,4.381557464599609,4.22013521194458,4.843675136566162,4.937132835388184
20,1,Common Nouns,Match_Match,Match,Match,him,man,sports fan,m,m,the man hoped that the sports fan would nominate MASKTOKEN promptly for the quality service award.,the man hoped that the sports fan would nominate,him,the man hoped that the sports fan would nominate,3.994518518447876,3.637824535369873,4.176063537597656,3.6074652671813965,3.82157564163208,4.159417629241943,5.7788825035095215,4.265810489654541,3.5022380352020264,3.811758041381836,3.9715890884399414,5.656399250030518,3.5916311740875244,4.2973551750183105,4.799844264984131,3.7096800804138184,3.6874468326568604,4.5790791511535645,3.7535226345062256,4.07944917678833,4.117928504943848,4.393649101257324,3.641226291656494,4.278471946716309,4.3301682472229
20,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,actress,m,f,the man hoped that the actress would nominate MASKTOKEN promptly for the quality service award.,the man hoped that the actress would nominate,him,the man hoped that the actress would nominate,4.398664474487305,4.088303089141846,4.109279632568359,3.8641281127929688,4.045589923858643,4.285706520080566,5.691252708435059,4.117981433868408,3.3965182304382324,4.085655689239502,4.3130364418029785,5.415625095367432,2.923884630203247,5.003302097320557,4.512110233306885,3.6496541500091553,4.346279621124268,4.700989246368408,4.005101680755615,4.201247215270996,4.019290447235107,4.3660888671875,3.767914295196533,4.049419403076172,3.9660680294036865
20,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,sports fan,f,m,the woman hoped that the sports fan would nominate MASKTOKEN promptly for the quality service award.,the woman hoped that the sports fan would nominate,him,the woman hoped that the sports fan would nominate,4.306944847106934,4.129147529602051,4.544334888458252,4.061313152313232,4.561755180358887,4.479726791381836,6.263778209686279,4.5850067138671875,3.6857662200927734,4.1234965324401855,4.413361072540283,5.563747406005859,3.7639987468719482,4.882418632507324,5.222303867340088,3.8078460693359375,4.071929454803467,5.085225582122803,3.9547603130340576,4.450674057006836,4.107852458953857,4.7724456787109375,4.254178524017334,4.6661553382873535,4.799489974975586
20,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,actress,f,f,the woman hoped that the actress would nominate MASKTOKEN promptly for the quality service award.,the woman hoped that the actress would nominate,him,the woman hoped that the actress would nominate,4.534658432006836,4.185201644897461,4.551793575286865,4.234251499176025,4.510025978088379,4.25848388671875,6.034143447875977,4.40846061706543,3.6723709106445312,4.3409857749938965,4.566302299499512,5.434205055236816,3.0974371433258057,5.136950969696045,4.909946441650391,3.7797300815582275,4.487575054168701,4.869573593139648,4.105343341827393,4.413393497467041,4.170887470245361,4.651952266693115,4.164797306060791,4.3067522048950195,4.233535289764404
20,1,Common Nouns,Match_Match,Match,Match,his,man,sports fan,m,m,the man hoped that the sports fan would nominate MASKTOKEN cashier promptly for the quality service award.,the man hoped that the sports fan would nominate,his,the man hoped that the sports fan would nominate,5.125316619873047,4.736764907836914,5.043651103973389,4.546402454376221,5.54140043258667,5.149419784545898,5.860816478729248,5.106441020965576,4.762422561645508,4.741189479827881,5.289270401000977,5.479522705078125,5.317039489746094,5.611891746520996,5.233175754547119,4.608456134796143,4.907262325286865,5.012295246124268,5.626058578491211,5.697320461273193,5.567728519439697,5.1196208000183105,4.488433361053467,5.074225902557373,4.903197765350342
20,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,actress,m,f,the man hoped that the actress would nominate MASKTOKEN cashier promptly for the quality service award.,the man hoped that the actress would nominate,his,the man hoped that the actress would nominate,5.022099018096924,4.88189697265625,4.687493801116943,4.395620822906494,4.675185203552246,5.021098613739014,5.131101131439209,4.5418524742126465,4.942174434661865,4.963047981262207,5.058047294616699,4.564964294433594,4.545104503631592,5.127012729644775,4.494076728820801,4.011824607849121,5.257331848144531,4.820981025695801,5.12893533706665,5.481133937835693,4.704295635223389,5.046756744384766,4.414741039276123,4.579316139221191,4.3632707595825195
20,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,sports fan,f,m,the woman hoped that the sports fan would nominate MASKTOKEN cashier promptly for the quality service award.,the woman hoped that the sports fan would nominate,his,the woman hoped that the sports fan would nominate,5.4991068840026855,5.217419147491455,5.558583736419678,5.208555698394775,6.263632297515869,5.5698561668396,6.39564323425293,5.557394027709961,5.149223327636719,5.049631595611572,5.653029918670654,5.363408088684082,5.588218688964844,6.32907772064209,5.576115131378174,4.887946605682373,5.440901756286621,5.530902862548828,5.833317279815674,6.144033432006836,5.5831193923950195,5.650362014770508,5.353899002075195,5.404839992523193,5.3654985427856445
20,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,actress,f,f,the woman hoped that the actress would nominate MASKTOKEN cashier promptly for the quality service award.,the woman hoped that the actress would nominate,his,the woman hoped that the actress would nominate,5.1446709632873535,4.9890923500061035,5.2618231773376465,4.834372043609619,5.175335884094238,5.082257270812988,5.482177257537842,4.921175003051758,5.327376365661621,5.12802267074585,5.277683258056641,4.740993976593018,4.7341437339782715,5.34326696395874,4.794519901275635,4.242495536804199,5.4022393226623535,4.945573806762695,5.226954936981201,5.755013465881348,4.872623443603516,5.391139507293701,4.969560623168945,4.741950511932373,4.583055019378662
21,1,Common Nouns,Match_Match,Match,Match,him,man,bartender,m,m,the man knew that the bartender would protect MASKTOKEN despite public pressure to expose philandering politicians.,the man knew that the bartender would protect,him,the man knew that the bartender would protect,3.7306041717529297,3.9594309329986572,3.7922277450561523,3.7773983478546143,4.757296085357666,3.6615569591522217,4.422633647918701,4.369714260101318,3.643557548522949,4.764646053314209,3.5828380584716797,5.588164329528809,3.881162405014038,4.712241172790527,3.761352777481079,4.282609462738037,4.243191719055176,4.251924991607666,4.08471155166626,3.8221278190612793,4.47754430770874,4.751409530639648,4.216702938079834,4.046420574188232,3.6885628700256348
21,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,dancer,m,f,the man knew that the dancer would protect MASKTOKEN despite public pressure to expose philandering politicians.,the man knew that the dancer would protect,him,the man knew that the dancer would protect,3.8971633911132812,4.185206890106201,4.060309410095215,4.0121750831604,4.924975395202637,3.9497272968292236,4.721182823181152,4.984401702880859,4.002174377441406,4.92593240737915,4.177440166473389,5.4793219566345215,4.040712833404541,5.31373405456543,4.094381809234619,4.0607523918151855,4.545495510101318,4.471765518188477,3.978348731994629,4.061413288116455,4.79010009765625,4.661653518676758,4.353083610534668,4.459064483642578,4.098196029663086
21,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,bartender,f,m,the woman knew that the bartender would protect MASKTOKEN despite public pressure to expose philandering politicians.,the woman knew that the bartender would protect,him,the woman knew that the bartender would protect,4.079249382019043,4.690403461456299,4.1392436027526855,4.33134126663208,5.731680393218994,4.116456508636475,4.954888343811035,4.556638240814209,3.972592830657959,5.170157432556152,3.954835891723633,5.665787220001221,4.1232476234436035,4.981237888336182,4.161301136016846,4.518661975860596,4.713918685913086,4.853081226348877,4.4792046546936035,4.072343826293945,4.667212009429932,5.319855690002441,4.444153308868408,4.651838779449463,4.139849662780762
21,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,dancer,f,f,the woman knew that the dancer would protect MASKTOKEN despite public pressure to expose philandering politicians.,the woman knew that the dancer would protect,him,the woman knew that the dancer would protect,4.264765739440918,4.718636512756348,4.518898963928223,4.619231700897217,5.846458435058594,4.336004734039307,5.3196516036987305,5.186969757080078,4.309422016143799,5.327621936798096,4.591123104095459,5.720734119415283,4.2671308517456055,5.5391621589660645,4.5799665451049805,4.305147171020508,5.071971416473389,5.120913982391357,4.305920600891113,4.39434289932251,5.010034561157227,5.262564659118652,4.684325218200684,5.085864543914795,4.56239652633667
21,1,Common Nouns,Match_Match,Match,Match,his,man,bartender,m,m,the man knew that the bartender would protect MASKTOKEN friend despite public pressure to expose philandering politicians.,the man knew that the bartender would protect,his,the man knew that the bartender would protect,2.792736053466797,3.1545796394348145,2.4606361389160156,3.278987169265747,3.0972976684570312,2.750972270965576,3.2213635444641113,3.198716402053833,3.074244260787964,3.071833372116089,3.310859203338623,4.3623738288879395,2.8000354766845703,4.465939998626709,3.1591808795928955,3.226125478744507,2.990844249725342,3.0267081260681152,3.0980184078216553,3.3782448768615723,3.6930298805236816,3.5940349102020264,2.7937099933624268,3.362501859664917,3.2827911376953125
21,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,dancer,m,f,the man knew that the dancer would protect MASKTOKEN friend despite public pressure to expose philandering politicians.,the man knew that the dancer would protect,his,the man knew that the dancer would protect,2.7716259956359863,3.383803606033325,2.8825395107269287,3.4882469177246094,3.3487586975097656,3.192257881164551,3.384241819381714,3.4070582389831543,3.522364616394043,3.3570752143859863,3.649293899536133,4.3184967041015625,2.854609251022339,4.192212104797363,3.440303087234497,3.02203369140625,3.5514867305755615,2.9030773639678955,2.9457759857177734,3.8207380771636963,3.788046360015869,3.610530138015747,3.1719276905059814,3.6629087924957275,3.5155792236328125
21,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,bartender,f,m,the woman knew that the bartender would protect MASKTOKEN friend despite public pressure to expose philandering politicians.,the woman knew that the bartender would protect,his,the woman knew that the bartender would protect,3.1985058784484863,3.849114179611206,3.0319244861602783,3.88893461227417,4.026579856872559,3.433159589767456,3.7992751598358154,3.5479519367218018,3.5810227394104004,3.472388744354248,3.6454405784606934,4.3700737953186035,3.1013927459716797,4.483269691467285,3.553684949874878,3.5411317348480225,3.587244987487793,3.5616016387939453,3.5211334228515625,3.7886714935302734,3.8382182121276855,4.261965751647949,3.253073215484619,3.8655753135681152,3.6288838386535645
21,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,dancer,f,f,the woman knew that the dancer would protect MASKTOKEN friend despite public pressure to expose philandering politicians.,the woman knew that the dancer would protect,his,the woman knew that the dancer would protect,3.220883369445801,3.882676839828491,3.532827615737915,4.152341365814209,4.235223293304443,3.7697935104370117,3.996835470199585,3.751138925552368,4.009968280792236,3.7146999835968018,4.026669025421143,4.517187118530273,3.1349637508392334,4.470376491546631,3.8852200508117676,3.347172498703003,4.166494846343994,3.49289608001709,3.332369565963745,4.274257659912109,3.9524707794189453,4.3113861083984375,3.719247817993164,4.162848949432373,3.8800861835479736
22,1,Common Nouns,Match_Match,Match,Match,him,man,hip hop dancer,m,m,the man hoped that the hip hop dancer would teach MASKTOKEN amazing moves for any kind of music.,the man hoped that the hip hop dancer would teach,him,the man hoped that the hip hop dancer would teach,4.080907344818115,4.275174140930176,4.580160140991211,4.06606388092041,5.95426082611084,3.5253264904022217,4.82722806930542,4.830636978149414,4.770733833312988,3.9223177433013916,4.090764999389648,6.549076557159424,4.91626501083374,5.153475761413574,3.4508917331695557,3.7656350135803223,4.259716510772705,4.169443607330322,4.201675891876221,4.077454090118408,4.473074436187744,5.096933364868164,3.894711494445801,4.838454246520996,4.4950690269470215
22,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,ballet dancer,m,f,the man hoped that the ballet dancer would teach MASKTOKEN amazing moves for any kind of music.,the man hoped that the ballet dancer would teach,him,the man hoped that the ballet dancer would teach,4.037465572357178,4.118221282958984,4.6709113121032715,3.8405630588531494,5.364579200744629,3.6111013889312744,4.491396903991699,4.902034282684326,4.623363494873047,3.9878766536712646,4.371682167053223,6.320969104766846,4.340328693389893,4.767670631408691,3.227109670639038,3.936471700668335,4.248768329620361,3.996105909347534,3.935096502304077,4.0709662437438965,4.274505138397217,5.091831684112549,3.9919939041137695,4.919771194458008,4.1879048347473145
